name,price,details,url,lat,lng,img1,img2,img3,img4
dcondo vivid Rangsit (ดีคอนโด วิวิด รังสิต) ชั้น 6,"12,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.5 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/เช่าคอนโด-ดีคอนโด-วิวิด-รังสิต-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-149390-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ---5908725,14.0416704349705,100.6166926171006,https://bcdn.propertyhub.in.th/pictures/202603/20260322/V2tk4cDY8phtmho9UM4N.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260322/kyquFNtaUjDY1PQnoU8W.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260322/sh6Syfxb8CFejF3SE11V.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260322/DssHTKhyu6tHRh6Lebjj.jpg?width=1472&height=932
TERRA RESIDENCE (เทอร์ร่า เรสซิเดนซ์) ชั้น 12A,"12,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 30.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/rb23170-ให้เช่าถูกมากterra-residenceแอดไลน์-119dgdea-มี-ด้วย-แอดมินตอบไว---5784957,14.06595230633576,100.61573258086396,https://bcdn.propertyhub.in.th/pictures/202602/20260210/SrmP8WMdexaWAYNAVEY2.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260210/2J7kdMmdM8oL26JwQELF.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260210/W67KCBTWGVToNjWh36Yb.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260210/hSyQfaRDZzRfMpcmSER3.jpg?width=1472&height=932
Kave Wonderland (เคฟ วันเดอร์แลนด์) ตึก C ชั้น 3,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 27.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , สนามกีฬา (สนามเทนนิส/สนามบาส) , ห้องประชุม , ร้านค้าในโครงการ , ร้านอาหารในโครงการ , ซัก อบ รีด , เลี้ยงสัตว์ได้",https://propertyhub.in.th/listings/rb23746-ให้เช่าถูกมากเคฟ-วันเดอร์แลนด์แอดไลน์-119dgdea-มี-ด้วย-แอดมินตอบไว---5893694,14.065818421231052,100.61121161182004,https://bcdn.propertyhub.in.th/pictures/202603/20260318/xfPkEUb3HuJHRgbn9uit.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260318/A4N9zMDeUCXsbxxTnLkt.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260318/ocCa6pHhzLoueEZgLFAY.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260318/fF8sW3BxVDRjVCWprdy9.jpg?width=1472&height=932
Kave Condo (เคฟ คอนโด) ชั้น 7,"12,500 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 27.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/เช่าคอนโด-เคฟ-คอนโด-รังสิต-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-120410-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ--b2d6097e---5399392,14.03938527777192,100.6166229911923,https://bcdn.propertyhub.in.th/pictures/202602/20260215/noimfu69y7FFpK4LweeQ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260215/qkeSrkw6sbBVmb4xNvVv.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260215/fVP81RWQRjWNk9DadqAL.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202602/20260215/Zua3HP3aqr45UaoBtAtZ.jpg?width=1472&height=932
dcondo Shine Rangsit (ดีคอนโด ชายน์ รังสิต) ชั้น 6,"10,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/ให้เช่า-ดี-คอนโด-ชายน์-รังสิต-ใกล้-ม-ธรรมศาสตร์-ห้องสวย-ที่-line-homefinder---4967535,14.062188073792168,100.60840090919268,https://bcdn.propertyhub.in.th/pictures/202502/20250224/UTjGNcU1NiD8WQBqwsP8.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250224/JLb1K2yKrtCdakV6rLxp.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250224/ZhXzhgLiEhAPf6ftUdJG.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202502/20250224/PnxMDm2EJfekfej4SYGq.jpg?width=1472&height=932
Kave Wonderland (เคฟ วันเดอร์แลนด์) ชั้น 8,"14,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.73 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , สนามกีฬา (สนามเทนนิส/สนามบาส) , ห้องประชุม , ร้านค้าในโครงการ , ร้านอาหารในโครงการ , ซัก อบ รีด , เลี้ยงสัตว์ได้",https://propertyhub.in.th/listings/เช่าคอนโด-เคฟ-วันเดอร์แลนด์-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-153730-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ---6031851,14.065818421231052,100.61121161182004,https://bcdn.propertyhub.in.th/pictures/202605/20260507/61SvvN6aepDDNno4yqfn.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260507/SmLDP1YGCQrd9bjSrSCn.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260507/z7hiwtGTGcz9d3mMHNLp.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260507/ucTDSNujvAPgHWSHRaoc.jpg?width=1472&height=932
Jin Wellbeing County (จิณณ์ เวลบีอิ้ง เคาน์ตี้) ชั้น 1,"26,000 บาทต่อเดือน","ประเภทห้อง 2 ห้องนอน | ขนาด 61.59 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , เตาปรุงอาหาร , ตู้เย็น , เครื่องดูดควัน , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/code-kj5945-ให้เช่า-jin-wellbeing-county-จองเดือนนี้รับส่วนลด1-000บาท-kjcondo-มี-ข้างหน้าด้วยนะคะ---5050714,14.02978133119544,100.6156784109156,https://bcdn.propertyhub.in.th/pictures/202504/20250410/PGaYZDCpLquNrvCeWEQH.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250410/boo49GHTVzyNQmgtkcJR.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250410/KmTkyATjVQgVETn9hSQG.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202504/20250410/u8qUydALZuUCRgKATKqX.jpg?width=1472&height=932
dcondo hype rangsit (ดีคอนโด ไฮป์ รังสิต) ตึก B ชั้น 8,"12,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 26.5 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , บริการรถรับส่ง , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก",https://propertyhub.in.th/listings/ด่วน-ห้องไปไวมากกก-code-26kj2225-ให้เช่า-dcondo-hype-rangsit-add-line-kjcondo-มี-ข้างหน้าด้วยนะคะ---6031733,14.04195341700244,100.6166814364538,https://bcdn.propertyhub.in.th/pictures/202605/20260507/LudkRky5GFP7tPhv9C6m.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260507/pN637ujAg5cYdwjg4wCN.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260507/aC6dhq2iUSYFWJVHJzKw.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260507/ymGmFqmFp6gvWU4mkL2F.jpg?width=1472&height=932
Attitude BU (แอททิจูด บียู) ชั้น 5,"13,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/เช่าคอนโด-แอททิจูด-บียู-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-152684-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ---6018503,14.03821939934369,100.6165183571369,https://bcdn.propertyhub.in.th/pictures/202605/20260503/WDNHPquFuX6nCFWZ9gTJ.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260503/PK3LBqjpBDPcwuPoQm2y.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260503/u348k9pRVF1mzyvznLfg.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260503/bSUtkp3EzAzu2T2azib2.jpg?width=1472&height=932
Zoom Condo 49 (ซูม คอนโด 49) ชั้น 5,"14,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 50.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส",https://propertyhub.in.th/listings/เช่าคอนโด-ซูม-คอนโด-เพลส-ดูเพล็กซ์-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-119295-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ--a24c094f---5079814,14.04891706400156,100.61380726684096,https://bcdn.propertyhub.in.th/pictures/202603/20260322/dMWM9ChPLiMPwh46g4oj.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260322/oq39VUVHC28GDnAPgYKP.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260322/E2aPvxMpMLHaoHgqVvVt.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260322/wCZHfvcBuU7NZpBWNDGp.jpg?width=1472&height=932
Kave Ava (เคฟ เอวา) ตึก C ชั้น 8,"16,000 บาทต่อเดือน","ประเภทห้อง 2 ห้องนอน | ขนาด 34.51 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , ห้องจากุชซี่ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ร้านค้าในโครงการ , ร้านอาหารในโครงการ",https://propertyhub.in.th/listings/code-26kj1349-ให้เช่า-kave-ava-จองเดือนนี้รับส่วนลด1-000บาท-kjcondo-มี-ข้างหน้าด้วยนะคะ---5887852,14.0646665162258,100.60971223212005,https://bcdn.propertyhub.in.th/pictures/202603/20260317/f6B4PKbis4kc5TRYdncV.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260317/8XmBn7zVa2Mrmnp1HBiE.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260317/Z1y8qsVHLZLXW2FUDC7B.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260317/Y7HFri1yzvPHsXpZZxgi.jpg?width=1472&height=932
dcondo vivid Rangsit (ดีคอนโด วิวิด รังสิต) ชั้น 5,"13,000 บาทต่อเดือน","ประเภทห้อง สตูดิโอ | ขนาด 25.3 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว",https://propertyhub.in.th/listings/เช่าคอนโด-ดีคอนโด-วิวิด-รังสิต-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-154127-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ---6047702,14.0416704349705,100.6166926171006,https://bcdn.propertyhub.in.th/pictures/202605/20260511/qPjrZo1s5nGcB3NYCvSL.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260511/yhEy9F1DzgLw7NSw3TVs.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260511/HANooiH9T36v5JYQmLYR.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260511/AfxFZhpwdqch767A7UZV.jpg?width=1472&height=932
Plum Condo Park Rangsit (พลัม คอนโด พาร์ค รังสิต) ชั้น 8,"13,000 บาทต่อเดือน","ประเภทห้อง 2 ห้องนอน | ขนาด 44.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , ประตูห้องระบบ digital lock , TV , ตู้เย็น , เครื่องซักผ้า , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , การรักษาความปลอดภัย 24 ชั่วโมง , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , ห้องสมุด",https://propertyhub.in.th/listings/ให้เช่าคอนโด-พลัม-คอนโด-พาร์ค-รังสิต-line-katagent---5459916,14.03103968252191,100.61575106694704,https://bcdn.propertyhub.in.th/pictures/202510/20251001/7QjcLXbJHdt264fhtv9P.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202510/20251001/6YPYE6ey1QtNuUsjM5iD.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202510/20251001/xDKMgiyVMfF8GHcNffds.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202510/20251001/igVEXbee2RRuVVWt9Zv9.jpg?width=1472&height=932
Kave Condo (เคฟ คอนโด) ชั้น 3,"12,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 25.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: ไม่มีสิ่งอำนวยความสะดวกภายในห้อง | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , มีอินเตอร์เน็ตไร้สาย (Wi-Fi) ในห้องพัก , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , ห้องสมุด , ร้านค้าในโครงการ",https://propertyhub.in.th/listings/เช่าคอนโด-เคฟ-คอนโด-รังสิต-คลองหนึ่ง-คลองหลวง-ปทุมธานี-cx-152723-ทักไลน์-connexproperty-ตอบทันที-ทีมงานมืออาชีพ---6018431,14.03938527777192,100.6166229911923,https://bcdn.propertyhub.in.th/pictures/202605/20260503/EMUeVbs94Yz6qL9uVcPg.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260503/HEA1fyaJRyU9JxUGNqXF.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260503/H7uWfS3qTnFvgvK22XpM.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202605/20260503/5jscza7kd9SrYxdDf52G.jpg?width=1472&height=932
Kave Wonderland (เคฟ วันเดอร์แลนด์) ชั้น 8,"15,000 บาทต่อเดือน","ประเภทห้อง 1 ห้องนอน | ขนาด 28.0 ตร.ม. | สิ่งอำนวยความสะดวกภายในห้อง: เฟอร์นิเจอร์ , เครื่องปรับอากาศ , เครื่องทำน้ำร้อน/น้ำอุ่น , TV , ตู้เย็น , ไมโครเวฟ | สิ่งอำนวยความสะดวกภายในโครงการ: ลิฟท์ , ที่จอดรถจักรยานยนต์ , การรักษาความปลอดภัย 24 ชั่วโมง , Access control (แสกนนิ้ว/Keycard) , กล้องวงจรปิด (CCTV) , สระว่ายน้ำ , โรงยิม / ฟิตเนส , สวนหย่อม / พื้นที่จัดบาร์บีคิว , สนามเด็กเล่น / พื้นที่สำหรับเด็ก , สนามกีฬา (สนามเทนนิส/สนามบาส) , ห้องประชุม , ร้านค้าในโครงการ , ร้านอาหารในโครงการ , ซัก อบ รีด , เลี้ยงสัตว์ได้",https://propertyhub.in.th/listings/code-26kj1496-ให้เช่า-kave-wonderland-add-line-kjcondo-มี-ข้างหน้าด้วยนะคะ---5913141,14.065818421231052,100.61121161182004,https://bcdn.propertyhub.in.th/pictures/202603/20260323/JZtw8cFN9EuzEq81N13r.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260323/63YHq8s76M4SRHP8Pnvg.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260323/8ZJTKhY7vuLRYYv8X74x.jpg?width=1472&height=932,https://bcdn.propertyhub.in.th/pictures/202603/20260323/7uBAfzXmp9zqfzDcHKa9.jpg?width=1472&height=932
